theta_deg,a,ff_plus,ff_cross,mismatch_plus,mismatch_cross,snr_ratio_plus,snr_ratio_cross,required_snr_plus,required_snr_cross,rho_dir_plus,rho_dir_cross,rho_obs_plus,rho_obs_cross,optimized,theta_mode
30.0,0.0,0.9503817004044531,0.949183085255365,0.049618299595546866,0.05081691474463501,1.2298831664001408,1.2332721335301302,14.375873831095781,14.20968772148385,107.64790957602662,106.54379926529052,132.39435188571966,131.39749863431075,True,exact
