theta_deg,a,ff_plus,ff_cross,mismatch_plus,mismatch_cross,snr_ratio_plus,snr_ratio_cross,required_snr_plus,required_snr_cross,rho_dir_plus,rho_dir_cross,rho_obs_plus,rho_obs_cross,optimized,theta_mode
30.0,0.0,0.9454284944641942,0.9443410661331699,0.05457150553580581,0.055658933866830074,1.223464270842339,1.226768219939893,13.72538052684339,13.594440296185235,107.21318337933184,106.11353191668677,131.17149922788022,130.17670866096884,False,exact
